Sample	BioProject	BioSample	Accesion number	Partner	Industry_code	Industry_type	Surface	Room	Total_reads	Contigs	MAGs
MASTER_WP4_CSIC_2__P2373	PRJNA997821	SAMN36691362	SRR25399860	CSIC	17	Cheese_Dairy	Non_food_contact	Packing	57597898	81602	9
MASTER_WP4_CSIC_2__P2374	PRJNA997821	SAMN36691072	SRR25400289	CSIC	17	Cheese_Dairy	Food_contact	Packing	50898765	22766	3
MASTER_WP4_CSIC_2__P2378	PRJNA997821	SAMN36691363	SRR25399859	CSIC	17	Cheese_Dairy	Non_food_contact	Drying	13395224	1915	2
MASTER_WP4_CSIC_2__P2379	PRJNA997821	SAMN36691073	SRR25400288	CSIC	17	Cheese_Dairy	Food_contact	Drying	28689659	8008	4
MASTER_WP4_CSIC_2__P2380	PRJNA997821	SAMN36691364	SRR25399858	CSIC	18	Cheese_Dairy	Non_food_contact	Processing	61364222	109278	21
MASTER_WP4_CSIC_2__P2381	PRJNA997821	SAMN36691074	SRR25400287	CSIC	18	Cheese_Dairy	Food_contact	Processing	33275691	35693	7
MASTER_WP4_CSIC_2__P2382	PRJNA997821	SAMN36691075	SRR25400285	CSIC	18	Cheese_Dairy	Food_contact	Processing	63095606	14006	1
MASTER_WP4_CSIC_2__P2384	PRJNA997821	SAMN36691365	SRR25399856	CSIC	18	Cheese_Dairy	Non_food_contact	Ripening	85329539	144683	40
MASTER_WP4_CSIC_2__P2385	PRJNA997821	SAMN36691366	SRR25399855	CSIC	18	Cheese_Dairy	Non_food_contact	Ripening	866472	436	0
MASTER_WP4_CSIC_2__P2386	PRJNA997821	SAMN36691077	SRR25400173	CSIC	18	Cheese_Dairy	Food_contact	Ripening	540854960	240443	25
MASTER_WP4_CSIC_2__P2388	PRJNA997821	SAMN36691367	SRR25399854	CSIC	18	Cheese_Dairy	Non_food_contact	Packing	71786318	83331	9
MASTER_WP4_CSIC_2__P2389	PRJNA997821	SAMN36691078	SRR25400283	CSIC	18	Cheese_Dairy	Food_contact	Packing	143283371	69576	9
MASTER_WP4_CSIC_2__P2393	PRJNA997821	SAMN36691368	SRR25399853	CSIC	18	Cheese_Dairy	Non_food_contact	Drying	36384479	45399	7
MASTER_WP4_CSIC_2__P2394	PRJNA997821	SAMN36691079	SRR25400282	CSIC	18	Cheese_Dairy	Food_contact	Drying	56171821	49100	6
MASTER_WP4_CSIC_2__P2395	PRJNA997821	SAMN36691369	SRR25399852	CSIC	19	Cheese_Dairy	Non_food_contact	Processing	61191984	88068	15
MASTER_WP4_CSIC_2__P2396	PRJNA997821	SAMN36691080	SRR25400281	CSIC	19	Cheese_Dairy	Food_contact	Processing	19874902	33142	5
MASTER_WP4_CSIC_2__P2397	PRJNA997821	SAMN36691081	SRR25400280	CSIC	19	Cheese_Dairy	Food_contact	Processing	149860449	124810	18
MASTER_WP4_CSIC_2__P2398	PRJNA997821	SAMN36691082	SRR25400279	CSIC	19	Cheese_Dairy	Food_contact	Processing	33495087	82207	9
MASTER_WP4_CSIC_2__P2399	PRJNA997821	SAMN36691370	SRR25399851	CSIC	19	Cheese_Dairy	Non_food_contact	Ripening	54260860	79084	15
MASTER_WP4_CSIC_2__P2401	PRJNA997821	SAMN36691083	SRR25400278	CSIC	19	Cheese_Dairy	Food_contact	Ripening	107473693	88480	24
MASTER_WP4_CSIC_2__P2403	PRJNA997821	SAMN36691372	SRR25400371	CSIC	19	Cheese_Dairy	Non_food_contact	Ripening	195382016	404815	45
MASTER_WP4_CSIC_2__P2404	PRJNA997821	SAMN36691373	SRR25400370	CSIC	19	Cheese_Dairy	Non_food_contact	Ripening	27283909	66420	14
MASTER_WP4_CSIC_2__P2405	PRJNA997821	SAMN36691084	SRR25400277	CSIC	19	Cheese_Dairy	Food_contact	Ripening	51411566	111122	13
MASTER_WP4_CSIC_2__P2407	PRJNA997821	SAMN36691374	SRR25400369	CSIC	19	Cheese_Dairy	Non_food_contact	Packing	209323345	253661	26
MASTER_WP4_CSIC_2__P2408	PRJNA997821	SAMN36691085	SRR25400275	CSIC	19	Cheese_Dairy	Food_contact	Packing	20252591	19355	1
MASTER_WP4_CSIC_2__P2412	PRJNA997821	SAMN36691375	SRR25399845	CSIC	19	Cheese_Dairy	Non_food_contact	Drying	34027172	58674	7
MASTER_WP4_CSIC_2__P2413	PRJNA997821	SAMN36691086	SRR25400274	CSIC	19	Cheese_Dairy	Food_contact	Drying	493738988	185247	13
MASTER_WP4_CSIC_2__P2414	PRJNA997821	SAMN36691376	SRR25399844	CSIC	20	Cheese_Dairy	Non_food_contact	Processing	137729495	209764	17
MASTER_WP4_CSIC_2__P2415	PRJNA997821	SAMN36691087	SRR25400297	CSIC	20	Cheese_Dairy	Food_contact	Processing	19011237	2335	2
MASTER_WP4_CSIC_2__P2416	PRJNA997821	SAMN36691088	SRR25400273	CSIC	20	Cheese_Dairy	Food_contact	Processing	149640614	71771	8
MASTER_WP4_CSIC_2__P2417	PRJNA997821	SAMN36691089	SRR25400111	CSIC	20	Cheese_Dairy	Food_contact	Processing	39668125	6689	5
MASTER_WP4_CSIC_2__P2418	PRJNA997821	SAMN36691377	SRR25399843	CSIC	20	Cheese_Dairy	Non_food_contact	Ripening	102680501	184645	40
MASTER_WP4_CSIC_2__P2419	PRJNA997821	SAMN36691378	SRR25399842	CSIC	20	Cheese_Dairy	Non_food_contact	Ripening	30955171	54357	13
MASTER_WP4_CSIC_2__P2420	PRJNA997821	SAMN36691090	SRR25400110	CSIC	20	Cheese_Dairy	Food_contact	Ripening	17731676	27271	9
MASTER_WP4_CSIC_2__P2422	PRJNA997821	SAMN36691379	SRR25399841	CSIC	20	Cheese_Dairy	Non_food_contact	Packing	30384330	56677	8
MASTER_WP4_CSIC_2__P2423	PRJNA997821	SAMN36691091	SRR25400109	CSIC	20	Cheese_Dairy	Food_contact	Packing	130380886	79239	16
MASTER_WP4_CSIC_2__P2427	PRJNA997821	SAMN36691380	SRR25399840	CSIC	20	Cheese_Dairy	Non_food_contact	Drying	133089012	101909	13
MASTER_WP4_CSIC_2__P2428	PRJNA997821	SAMN36691092	SRR25400108	CSIC	20	Cheese_Dairy	Food_contact	Drying	90165367	58606	10
MASTER_WP4_CSIC_2__P2429	PRJNA997821	SAMN36691381	SRR25399839	CSIC	21	Cheese_Dairy	Non_food_contact	Processing	78502038	89171	20
MASTER_WP4_CSIC_2__P2430	PRJNA997821	SAMN36691093	SRR25400113	CSIC	21	Cheese_Dairy	Food_contact	Processing	16489722	28498	2
MASTER_WP4_CSIC_2__P2432	PRJNA997821	SAMN36691095	SRR25400104	CSIC	21	Cheese_Dairy	Food_contact	Processing	59210752	13331	4
MASTER_WP4_CSIC_2__P2433	PRJNA997821	SAMN36691382	SRR25399837	CSIC	21	Cheese_Dairy	Non_food_contact	Ripening	28039735	64503	12
MASTER_WP4_CSIC_2__P2439	PRJNA997821	SAMN36691097	SRR25400102	CSIC	21	Cheese_Dairy	Food_contact	Ripening	10585953	25887	4
MASTER_WP4_CSIC_2__P2441	PRJNA997821	SAMN36691386	SRR25399830	CSIC	21	Cheese_Dairy	Non_food_contact	Packing	92114267	67580	11
MASTER_WP4_CSIC_2__P2442	PRJNA997821	SAMN36691098	SRR25400101	CSIC	21	Cheese_Dairy	Food_contact	Packing	64326554	58427	8
MASTER_WP4_CSIC_2__P2446	PRJNA997821	SAMN36691387	SRR25399829	CSIC	21	Cheese_Dairy	Non_food_contact	Drying	51896245	44021	7
MASTER_WP4_CSIC_2__P2447	PRJNA997821	SAMN36691099	SRR25400100	CSIC	21	Cheese_Dairy	Food_contact	Drying	41746339	16215	5
MASTER_WP4_CSIC_2__P2448	PRJNA997821	SAMN36691409	SRR25400353	CSIC	31	Cheese_Dairy	Non_food_contact	Processing	63615382	69075	11
MASTER_WP4_CSIC_2__P2449	PRJNA997821	SAMN36691132	SRR25400064	CSIC	31	Cheese_Dairy	Food_contact	Processing	16278910	19685	5
MASTER_WP4_CSIC_2__P2450	PRJNA997821	SAMN36691133	SRR25400063	CSIC	31	Cheese_Dairy	Food_contact	Processing	34413177	51880	7
MASTER_WP4_CSIC_2__P2451	PRJNA997821	SAMN36691134	SRR25400062	CSIC	31	Cheese_Dairy	Food_contact	Processing	50638484	59272	9
MASTER_WP4_CSIC_2__P2452	PRJNA997821	SAMN36691410	SRR25400352	CSIC	31	Cheese_Dairy	Non_food_contact	Ripening	68276305	70532	14
MASTER_WP4_CSIC_2__P2453	PRJNA997821	SAMN36691135	SRR25400060	CSIC	31	Cheese_Dairy	Food_contact	Ripening	67621906	23592	7
MASTER_WP4_CSIC_2__P2454	PRJNA997821	SAMN36691411	SRR25400350	CSIC	31	Cheese_Dairy	Non_food_contact	Packing	129959123	97239	14
MASTER_WP4_CSIC_2__P2455	PRJNA997821	SAMN36691136	SRR25400059	CSIC	31	Cheese_Dairy	Food_contact	Packing	63172898	73800	9
MASTER_WP4_CSIC_2__P2459	PRJNA997821	SAMN36691412	SRR25400349	CSIC	32	Cheese_Dairy	Non_food_contact	Processing	119334096	167558	23
MASTER_WP4_CSIC_2__P2460	PRJNA997821	SAMN36691137	SRR25400058	CSIC	32	Cheese_Dairy	Food_contact	Processing	12934671	13316	7
MASTER_WP4_CSIC_2__P2461	PRJNA997821	SAMN36691138	SRR25400057	CSIC	32	Cheese_Dairy	Food_contact	Processing	3602749	6877	4
MASTER_WP4_CSIC_2__P2462	PRJNA997821	SAMN36691139	SRR25400056	CSIC	32	Cheese_Dairy	Food_contact	Processing	18253826	15891	2
MASTER_WP4_CSIC_2__P2463	PRJNA997821	SAMN36691413	SRR25400348	CSIC	32	Cheese_Dairy	Non_food_contact	Ripening	58785950	50074	4
MASTER_WP4_CSIC_2__P2464	PRJNA997821	SAMN36691140	SRR25400055	CSIC	32	Cheese_Dairy	Food_contact	Ripening	74663778	32291	4
MASTER_WP4_CSIC_2__P2465	PRJNA997821	SAMN36691414	SRR25400345	CSIC	32	Cheese_Dairy	Non_food_contact	Packing	85935326	108822	21
MASTER_WP4_CSIC_2__P2466	PRJNA997821	SAMN36691141	SRR25400054	CSIC	32	Cheese_Dairy	Food_contact	Packing	22508183	32742	9
MASTER_WP4_CSIC_2__P2476	PRJNA997801	SAMN36689866	SRR25394876	CSIC	2	Cheese_Dairy	Raw_materials	Raw_material	95852237	325138	1
MASTER_WP4_CSIC_2__P2477	PRJNA997801	SAMN36689867	SRR25394849	CSIC	2	Cheese_Dairy	Raw_materials	Raw_material	34173213	2416	1
MASTER_WP4_CSIC_2__P2478	PRJNA997801	SAMN36690049	SRR25394919	CSIC	2	Cheese_Dairy	Before_ripening	Final_product	71482033	3125	4
MASTER_WP4_CSIC_2__P2479	PRJNA997801	SAMN36690050	SRR25394918	CSIC	2	Cheese_Dairy	Before_ripening	Final_product	74586836	3185	4
MASTER_WP4_CSIC_2__P2480	PRJNA997801	SAMN36690051	SRR25394917	CSIC	2	Cheese_Dairy	Before_ripening	Final_product	81259042	3040	3
MASTER_WP4_CSIC_2__P2481	PRJNA997801	SAMN36690052	SRR25394916	CSIC	2	Cheese_Dairy	Before_ripening	Final_product	24645065	4251	3
MASTER_WP4_CSIC_2__P2482	PRJNA997801	SAMN36690354	SRR25394831	CSIC	2	Cheese_Dairy	Final_product	Final_product	19460346	4030	2
MASTER_WP4_CSIC_2__P2483	PRJNA997801	SAMN36690355	SRR25394830	CSIC	2	Cheese_Dairy	Final_product	Final_product	40834223	4080	4
MASTER_WP4_CSIC_2__P2484	PRJNA997801	SAMN36690356	SRR25394829	CSIC	2	Cheese_Dairy	Final_product	Final_product	23982162	4480	2
MASTER_WP4_CSIC_2__P2485	PRJNA997801	SAMN36690357	SRR25394828	CSIC	2	Cheese_Dairy	Final_product	Final_product	37037849	4547	3
MASTER_WP4_CSIC_2__P2489	PRJNA997801	SAMN36690054	SRR25394913	CSIC	3	Cheese_Dairy	Before_ripening	Final_product	27472330	446	0
MASTER_WP4_CSIC_2__P2490	PRJNA997801	SAMN36690055	SRR25394912	CSIC	3	Cheese_Dairy	Before_ripening	Final_product	54258616	537	0
MASTER_WP4_CSIC_2__P2491	PRJNA997801	SAMN36690056	SRR25394911	CSIC	3	Cheese_Dairy	Before_ripening	Final_product	63105608	548	0
MASTER_WP4_CSIC_2__P2492	PRJNA997801	SAMN36690358	SRR25394827	CSIC	3	Cheese_Dairy	Final_product	Final_product	56386342	512	0
MASTER_WP4_CSIC_2__P2493	PRJNA997801	SAMN36690359	SRR25394826	CSIC	3	Cheese_Dairy	Final_product	Final_product	132459673	789	1
MASTER_WP4_CSIC_2__P2494	PRJNA997801	SAMN36690360	SRR25394825	CSIC	3	Cheese_Dairy	Final_product	Final_product	112943968	5211	2
MASTER_WP4_CSIC_2__P2495	PRJNA997801	SAMN36690361	SRR25394824	CSIC	3	Cheese_Dairy	Final_product	Final_product	116501783	728	0
MASTER_WP4_CSIC_2__P2496	PRJNA997801	SAMN36689870	SRR25395230	CSIC	4	Cheese_Dairy	Raw_materials	Raw_material	34151285	25280	0
MASTER_WP4_CSIC_2__P2497	PRJNA997801	SAMN36689871	SRR25395297	CSIC	4	Cheese_Dairy	Raw_materials	Raw_material	96630877	1481	0
MASTER_WP4_CSIC_2__P2498	PRJNA997801	SAMN36690057	SRR25394910	CSIC	4	Cheese_Dairy	Before_ripening	Final_product	92794251	9019	3
MASTER_WP4_CSIC_2__P2499	PRJNA997801	SAMN36690058	SRR25394909	CSIC	4	Cheese_Dairy	Before_ripening	Final_product	52379730	1315	2
MASTER_WP4_CSIC_2__P2500	PRJNA997801	SAMN36690059	SRR25394908	CSIC	4	Cheese_Dairy	Before_ripening	Final_product	128270315	6531	3
MASTER_WP4_CSIC_2__P2501	PRJNA997801	SAMN36690060	SRR25394907	CSIC	4	Cheese_Dairy	Before_ripening	Final_product	83339016	1791	2
MASTER_WP4_CSIC_2__P2502	PRJNA997801	SAMN36690362	SRR25394823	CSIC	4	Cheese_Dairy	Final_product	Final_product	85406489	40055	4
MASTER_WP4_CSIC_2__P2503	PRJNA997801	SAMN36690363	SRR25395142	CSIC	4	Cheese_Dairy	Final_product	Final_product	139904222	4961	2
MASTER_WP4_CSIC_2__P2504	PRJNA997801	SAMN36690364	SRR25395141	CSIC	4	Cheese_Dairy	Final_product	Final_product	30248825	5452	2
MASTER_WP4_CSIC_2__P2505	PRJNA997801	SAMN36690365	SRR25395140	CSIC	4	Cheese_Dairy	Final_product	Final_product	50457280	3784	2
MASTER_WP4_CSIC_2__P2507	PRJNA997801	SAMN36689873	SRR25395512	CSIC	5	Cheese_Dairy	Raw_materials	Raw_material	238408340	5347	3
MASTER_WP4_CSIC_2__P2508	PRJNA997801	SAMN36690061	SRR25394906	CSIC	5	Cheese_Dairy	Before_ripening	Final_product	87751468	2933	3
MASTER_WP4_CSIC_2__P2509	PRJNA997801	SAMN36690062	SRR25394905	CSIC	5	Cheese_Dairy	Before_ripening	Final_product	50570769	2771	2
MASTER_WP4_CSIC_2__P2510	PRJNA997801	SAMN36690063	SRR25395224	CSIC	5	Cheese_Dairy	Before_ripening	Final_product	140811051	4085	2
MASTER_WP4_CSIC_2__P2511	PRJNA997801	SAMN36690064	SRR25395223	CSIC	5	Cheese_Dairy	Before_ripening	Final_product	114431743	3053	3
MASTER_WP4_CSIC_2__P2512	PRJNA997801	SAMN36690366	SRR25395139	CSIC	5	Cheese_Dairy	Final_product	Final_product	211634435	25174	3
MASTER_WP4_CSIC_2__P2514	PRJNA997801	SAMN36690368	SRR25395137	CSIC	5	Cheese_Dairy	Final_product	Final_product	59103832	6688	4
MASTER_WP4_CSIC_2__P2515	PRJNA997801	SAMN36690369	SRR25395136	CSIC	5	Cheese_Dairy	Final_product	Final_product	57491361	2247	3
MASTER_WP4_CSIC_2__P2516	PRJNA997801	SAMN36689874	SRR25395501	CSIC	6	Cheese_Dairy	Raw_materials	Raw_material	90013604	509229	0
MASTER_WP4_CSIC_2__P2517	PRJNA997801	SAMN36689875	SRR25395490	CSIC	6	Cheese_Dairy	Raw_materials	Raw_material	156286678	28651	13
MASTER_WP4_CSIC_2__P2518	PRJNA997801	SAMN36690065	SRR25395222	CSIC	6	Cheese_Dairy	Before_ripening	Final_product	179603926	6581	2
MASTER_WP4_CSIC_2__P2519	PRJNA997801	SAMN36690066	SRR25395221	CSIC	6	Cheese_Dairy	Before_ripening	Final_product	66408242	4014	2
MASTER_WP4_CSIC_2__P2520	PRJNA997801	SAMN36690067	SRR25395220	CSIC	6	Cheese_Dairy	Before_ripening	Final_product	40538402	3486	2
MASTER_WP4_CSIC_2__P2521	PRJNA997801	SAMN36690068	SRR25395219	CSIC	6	Cheese_Dairy	Before_ripening	Final_product	118025753	4804	2
MASTER_WP4_CSIC_2__P2523	PRJNA997801	SAMN36690371	SRR25395134	CSIC	6	Cheese_Dairy	Final_product	Final_product	64879619	3611	1
MASTER_WP4_CSIC_2__P2524	PRJNA997801	SAMN36690372	SRR25395133	CSIC	6	Cheese_Dairy	Final_product	Final_product	97244131	10385	1
MASTER_WP4_CSIC_2__P2525	PRJNA997801	SAMN36690373	SRR25395131	CSIC	6	Cheese_Dairy	Final_product	Final_product	101429479	5250	2
MASTER_WP4_CSIC_2__P2526	PRJNA997801	SAMN36689876	SRR25395479	CSIC	7	Cheese_Dairy	Raw_materials	Raw_material	128342625	687821	0
MASTER_WP4_CSIC_2__P2527	PRJNA997801	SAMN36689877	SRR25395468	CSIC	7	Cheese_Dairy	Raw_materials	Raw_material	87053255	3554	1
MASTER_WP4_CSIC_2__P2528	PRJNA997801	SAMN36690069	SRR25395218	CSIC	7	Cheese_Dairy	Before_ripening	Final_product	101717960	3930	2
MASTER_WP4_CSIC_2__P2529	PRJNA997801	SAMN36690070	SRR25395217	CSIC	7	Cheese_Dairy	Before_ripening	Final_product	62912002	3437	1
MASTER_WP4_CSIC_2__P2530	PRJNA997801	SAMN36690071	SRR25395216	CSIC	7	Cheese_Dairy	Before_ripening	Final_product	83778875	3736	1
MASTER_WP4_CSIC_2__P2531	PRJNA997801	SAMN36690072	SRR25395215	CSIC	7	Cheese_Dairy	Before_ripening	Final_product	78562319	3554	3
MASTER_WP4_CSIC_2__P2532	PRJNA997801	SAMN36690374	SRR25395130	CSIC	7	Cheese_Dairy	Final_product	Final_product	124988690	4203	2
MASTER_WP4_CSIC_2__P2533	PRJNA997801	SAMN36690375	SRR25395129	CSIC	7	Cheese_Dairy	Final_product	Final_product	124864406	4106	3
MASTER_WP4_CSIC_2__P2534	PRJNA997801	SAMN36690376	SRR25395128	CSIC	7	Cheese_Dairy	Final_product	Final_product	54535681	3908	2
MASTER_WP4_CSIC_2__P2535	PRJNA997801	SAMN36690377	SRR25395127	CSIC	7	Cheese_Dairy	Final_product	Final_product	88106960	4002	2
MASTER_WP4_CSIC_2__P2536	PRJNA997801	SAMN36689881	SRR25394926	CSIC	9	Cheese_Dairy	Raw_materials	Raw_material	207824699	690739	0
MASTER_WP4_CSIC_2__P2537	PRJNA997801	SAMN36689882	SRR25394915	CSIC	9	Cheese_Dairy	Raw_materials	Raw_material	59192073	1273	2
MASTER_WP4_CSIC_2__P2538	PRJNA997801	SAMN36690077	SRR25395209	CSIC	9	Cheese_Dairy	Before_ripening	Final_product	10515174	1946	1
MASTER_WP4_CSIC_2__P2539	PRJNA997801	SAMN36690078	SRR25395208	CSIC	9	Cheese_Dairy	Before_ripening	Final_product	36369702	2162	2
MASTER_WP4_CSIC_2__P2540	PRJNA997801	SAMN36690079	SRR25395207	CSIC	9	Cheese_Dairy	Before_ripening	Final_product	96535914	3622	2
MASTER_WP4_CSIC_2__P2541	PRJNA997801	SAMN36690080	SRR25395206	CSIC	9	Cheese_Dairy	Before_ripening	Final_product	94584520	3491	1
MASTER_WP4_CSIC_2__P2542	PRJNA997801	SAMN36689886	SRR25395452	CSIC	11	Cheese_Dairy	Raw_materials	Raw_material	132631792	700142	2
MASTER_WP4_CSIC_2__P2543	PRJNA997801	SAMN36689887	SRR25395441	CSIC	11	Cheese_Dairy	Raw_materials	Raw_material	106045351	12084	2
MASTER_WP4_CSIC_2__P2544	PRJNA997801	SAMN36690085	SRR25395200	CSIC	11	Cheese_Dairy	Before_ripening	Final_product	82736193	21692	8
MASTER_WP4_CSIC_2__P2545	PRJNA997801	SAMN36690086	SRR25395199	CSIC	11	Cheese_Dairy	Before_ripening	Final_product	79270485	23483	8
MASTER_WP4_CSIC_2__P2548	PRJNA997801	SAMN36690386	SRR25395117	CSIC	11	Cheese_Dairy	Final_product	Final_product	101686558	27484	8
MASTER_WP4_CSIC_2__P2549	PRJNA997801	SAMN36690387	SRR25395116	CSIC	11	Cheese_Dairy	Final_product	Final_product	202222906	27012	12
MASTER_WP4_CSIC_2__P2550	PRJNA997801	SAMN36690388	SRR25395115	CSIC	11	Cheese_Dairy	Final_product	Final_product	74225061	25781	5
MASTER_WP4_CSIC_2__P2551	PRJNA997801	SAMN36690389	SRR25395375	CSIC	11	Cheese_Dairy	Final_product	Final_product	105170359	26525	8
MASTER_WP4_CSIC_2__P2552	PRJNA997801	SAMN36689891	SRR25394899	CSIC	14	Cheese_Dairy	Raw_materials	Raw_material	72818270	210625	1
MASTER_WP4_CSIC_2__P2553	PRJNA997801	SAMN36689892	SRR25394888	CSIC	14	Cheese_Dairy	Raw_materials	Raw_material	37248023	3509	1
MASTER_WP4_CSIC_2__P2554	PRJNA997801	SAMN36690093	SRR25395451	CSIC	14	Cheese_Dairy	Before_ripening	Final_product	83804675	18491	4
MASTER_WP4_CSIC_2__P2555	PRJNA997801	SAMN36690094	SRR25395450	CSIC	14	Cheese_Dairy	Before_ripening	Final_product	48251362	11727	6
MASTER_WP4_CSIC_2__P2556	PRJNA997801	SAMN36690095	SRR25395449	CSIC	14	Cheese_Dairy	Before_ripening	Final_product	71364865	31139	5
MASTER_WP4_CSIC_2__P2557	PRJNA997801	SAMN36690096	SRR25395448	CSIC	14	Cheese_Dairy	Before_ripening	Final_product	37206905	5642	5
MASTER_WP4_CSIC_2__P2558	PRJNA997801	SAMN36690394	SRR25395369	CSIC	14	Cheese_Dairy	Final_product	Final_product	76195846	35300	13
MASTER_WP4_CSIC_2__P2559	PRJNA997801	SAMN36690395	SRR25395368	CSIC	14	Cheese_Dairy	Final_product	Final_product	70445387	3354	8
MASTER_WP4_CSIC_2__P2560	PRJNA997801	SAMN36690396	SRR25395367	CSIC	14	Cheese_Dairy	Final_product	Final_product	52988176	11071	6
MASTER_WP4_CSIC_2__P2561	PRJNA997801	SAMN36690397	SRR25395366	CSIC	14	Cheese_Dairy	Final_product	Final_product	28948217	5684	3
MASTER_WP4_CSIC_2__P2562	PRJNA997801	SAMN36689893	SRR25395198	CSIC	15	Cheese_Dairy	Raw_materials	Raw_material	65284693	178743	0
MASTER_WP4_CSIC_2__P2563	PRJNA997801	SAMN36689894	SRR25395187	CSIC	15	Cheese_Dairy	Raw_materials	Raw_material	70586072	2242	1
MASTER_WP4_CSIC_2__P2564	PRJNA997801	SAMN36690097	SRR25395447	CSIC	15	Cheese_Dairy	Before_ripening	Final_product	60539097	31962	3
MASTER_WP4_CSIC_2__P2565	PRJNA997801	SAMN36690098	SRR25395446	CSIC	15	Cheese_Dairy	Before_ripening	Final_product	66115822	25130	7
MASTER_WP4_CSIC_2__P2566	PRJNA997801	SAMN36690099	SRR25395445	CSIC	15	Cheese_Dairy	Before_ripening	Final_product	38184099	22489	5
MASTER_WP4_CSIC_2__P2567	PRJNA997801	SAMN36690100	SRR25395444	CSIC	15	Cheese_Dairy	Before_ripening	Final_product	58515548	14944	6
MASTER_WP4_CSIC_2__P2568	PRJNA997801	SAMN36690398	SRR25395365	CSIC	15	Cheese_Dairy	Final_product	Final_product	37710672	22287	5
MASTER_WP4_CSIC_2__P2569	PRJNA997801	SAMN36690399	SRR25395364	CSIC	15	Cheese_Dairy	Final_product	Final_product	44586118	24539	7
MASTER_WP4_CSIC_2__P2570	PRJNA997801	SAMN36690400	SRR25395363	CSIC	15	Cheese_Dairy	Final_product	Final_product	122844570	46858	7
MASTER_WP4_CSIC_2__P2571	PRJNA997801	SAMN36690401	SRR25395362	CSIC	15	Cheese_Dairy	Final_product	Final_product	14808284	7443	6
MASTER_WP4_CSIC_2__P2572	PRJNA997801	SAMN36689897	SRR25395414	CSIC	17	Cheese_Dairy	Raw_materials	Raw_material	114614470	673413	0
MASTER_WP4_CSIC_2__P2573	PRJNA997801	SAMN36689898	SRR25395236	CSIC	17	Cheese_Dairy	Raw_materials	Raw_material	95213336	262100	3
MASTER_WP4_CSIC_2__P2574	PRJNA997801	SAMN36690105	SRR25395438	CSIC	17	Cheese_Dairy	Before_ripening	Final_product	131466697	87691	3
MASTER_WP4_CSIC_2__P2575	PRJNA997801	SAMN36690106	SRR25395437	CSIC	17	Cheese_Dairy	Before_ripening	Final_product	20208269	8258	4
MASTER_WP4_CSIC_2__P2576	PRJNA997801	SAMN36690107	SRR25395436	CSIC	17	Cheese_Dairy	Before_ripening	Final_product	28068800	29049	3
MASTER_WP4_CSIC_2__P2577	PRJNA997801	SAMN36690108	SRR25395435	CSIC	17	Cheese_Dairy	Before_ripening	Final_product	39314592	14036	4
MASTER_WP4_CSIC_2__P2578	PRJNA997801	SAMN36690406	SRR25395356	CSIC	17	Cheese_Dairy	Final_product	Final_product	53537033	29100	6
MASTER_WP4_CSIC_2__P2579	PRJNA997801	SAMN36690407	SRR25395355	CSIC	17	Cheese_Dairy	Final_product	Final_product	16508744	26061	7
MASTER_WP4_CSIC_2__P2580	PRJNA997801	SAMN36690408	SRR25395354	CSIC	17	Cheese_Dairy	Final_product	Final_product	25509675	54757	3
MASTER_WP4_CSIC_2__P2581	PRJNA997801	SAMN36690409	SRR25395353	CSIC	17	Cheese_Dairy	Final_product	Final_product	27234999	17787	6
MASTER_WP4_CSIC_2__P2582	PRJNA997801	SAMN36689899	SRR25395049	CSIC	18	Cheese_Dairy	Raw_materials	Raw_material	35629057	45623	0
MASTER_WP4_CSIC_2__P2583	PRJNA997801	SAMN36689900	SRR25395038	CSIC	18	Cheese_Dairy	Raw_materials	Raw_material	55655562	14968	2
MASTER_WP4_CSIC_2__P2584	PRJNA997801	SAMN36690109	SRR25395434	CSIC	18	Cheese_Dairy	Before_ripening	Final_product	163185787	43329	19
MASTER_WP4_CSIC_2__P2585	PRJNA997801	SAMN36690110	SRR25395433	CSIC	18	Cheese_Dairy	Before_ripening	Final_product	44159338	15619	10
MASTER_WP4_CSIC_2__P2586	PRJNA997801	SAMN36690111	SRR25395432	CSIC	18	Cheese_Dairy	Before_ripening	Final_product	58717076	36507	13
MASTER_WP4_CSIC_2__P2587	PRJNA997801	SAMN36690112	SRR25395431	CSIC	18	Cheese_Dairy	Before_ripening	Final_product	87389117	16394	10
MASTER_WP4_CSIC_2__P2588	PRJNA997801	SAMN36690410	SRR25395352	CSIC	18	Cheese_Dairy	Final_product	Final_product	168579590	48582	14
MASTER_WP4_CSIC_2__P2589	PRJNA997801	SAMN36690411	SRR25395351	CSIC	18	Cheese_Dairy	Final_product	Final_product	56443982	14748	6
MASTER_WP4_CSIC_2__P2590	PRJNA997801	SAMN36690412	SRR25395350	CSIC	18	Cheese_Dairy	Final_product	Final_product	31267889	19649	6
MASTER_WP4_CSIC_2__P2591	PRJNA997801	SAMN36690413	SRR25395348	CSIC	18	Cheese_Dairy	Final_product	Final_product	16770178	23557	7
MASTER_WP4_CSIC_2__P2592	PRJNA997801	SAMN36689901	SRR25394871	CSIC	19	Cheese_Dairy	Raw_materials	Raw_material	47082155	71456	0
MASTER_WP4_CSIC_2__P2593	PRJNA997801	SAMN36689902	SRR25394860	CSIC	19	Cheese_Dairy	Raw_materials	Raw_material	36549146	3049	0
