Sample Reads Reads_HQ SSU.rRNA.alignment.rate LSU.rRNA.alignment.rate Bacterial_Markers.alignment.rate total.enrichmnet.score
P2474_R1 5048349 5048349 0.212683394115581 0.381332590120057 0.449651955520508 0.346458004736929
P2475_R1 11075606 11075606 0.33358897021075 0.614431390932469 0.658112973682885 0.215021124024376
P2476_R1 45412483 45412483 0.032944686156007 0.054170127627683 0.06480596975946 2.31393906600756
P2477_R1 17053453 17053453 0.545391012600205 1.07767031110943 0.869167083053502 0.122593827585499
P2478_R1 35655656 35655656 0.496580402278954 0.935890788266524 0.853847703713543 0.141165753494451
P2479_R1 37204002 37204002 0.52680085330605 1.01758407603569 0.880827283043367 0.129832739549991
P248_76492_R1 11936391 11936391 0.130784924857103 0.202582170775069 0.197764969327831 1.8905410392593
P2480_R1 40553381 40553381 0.508887286118018 0.972192676117436 0.891264775186069 0.135894593283483
P2481_R1 12270114 12270114 0.473337085539711 0.918345175929091 0.874702549625863 0.143862821711344
P2482_R1 9690591 9690591 0.483850778554167 0.916394056874343 0.865261984537372 0.144169123886271
P2483_R1 20336837 20336837 0.536405931758218 1.04576734326975 0.885191733601444 0.126333767414347
P2484_R1 11954975 11954975 0.510741344084785 0.986710553556155 0.867563503896913 0.133895120345078
P2485_R1 18452059 18452059 0.551759562442327 1.07884437178528 0.887597422054634 0.122460413910797
P2486_R1 13335963 13335963 0.002721963160816 0.001522199784148 0.001087285560105 90.8367428766779
P2487_R1 47213083 47213083 0.571790662346706 1.23962250039888 1.01206057651435 0.427765013728291
P2488_R1 24566194 24566194 0.482471969406413 1.0658386887281 0.838265789157246 0.497511623014749
P2489_R1 13699502 13699502 0.540873675554046 1.12071227114679 1.09222218442685 0.117885501672048
P249_76492_R1 10188889 10188889 0.158152670031051 0.2657993427939 0.253010902366293 1.56338977843531
P2490_R1 27064808 27064808 0.559265005685612 1.18821829439913 1.11990079515805 0.111188094760794
P2491_R1 31476583 31476583 0.510207858330747 1.07404288451513 1.05429487057093 0.123007870746057
P2492_R1 28143256 28143256 0.529089455747409 1.14595127159416 1.10778937589879 0.11528913278343
P2493_R1 66054757 66054757 0.506234547195443 1.07952860987741 1.04435324771538 0.122382794772955
P2494_R1 56349697 56349697 0.510146487566739 1.09413898001972 1.00085542607266 0.12074858014087
P2495_R1 58142956 58142956 0.552477930430644 1.18335400766346 1.09228880623132 0.111645143768114
P2496_R1 15937222 15937222 0.002698086278776 0.001474535524447 0.0013741416164 28.2540988082629
P2497_R1 48201941 48201941 0.587723220523422 1.20373160906529 0.886331527603837 0.109755137539962
P2498_R1 46194525 46194525 0.371665256867562 0.795353994872769 0.740486020800084 0.166109341457817
P2499_R1 26101856 26101856 0.423797449499377 0.87728627420211 0.812191286320789 0.150595914012583
P25_73321_R1 25791156 25791156 0.691566519934198 1.17061057674189 0.232451775329497 0.35752781638753
P250_76492_R1 13519920 13519920 0.251088763838839 0.460964266060746 0.601223971739478 0.984728523804022
P2500_R1 63798193 63798193 0.379875962944593 0.825797683642858 0.718274262093912 0.15998558839661
P2501_R1 41546709 41546709 0.423306693196807 0.866855663585773 0.820086616246789 0.152407988854407
P2502_R1 41136073 41136073 0.110166082212077 0.365292525613711 0.244459406710991 0.361671041837493
P2503_R1 69803233 69803233 0.416616806273142 0.875015344919626 0.789920432481974 0.150986755925172
P2504_R1 14888904 14888904 0.219122911934955 0.785329799963785 0.358333964675976 0.168229612985847
P2505_R1 25177300 25177300 0.340930123563686 0.686578783269056 0.748972288529747 0.192426173854526
P2506_R1 25402624 25402624 0.017576924336636 0.026820063943001 0.029804007648974 14.066981402625
P2507_R1 118666490 118666490 0.618552887171433 1.33619524770641 1.1899526142553 0.098874568324456
P2508_R1 43696735 43696735 0.58897993179582 1.23360475330708 1.2041425978394 0.107097291867578
P2509_R1 25184897 25184897 0.589746307082376 1.24638587960078 1.20200213643915 0.10599905733566
P251_76492_R1 8467222 8467222 0.393434824314279 0.651299800572136 0.443840966966497 0.62845038740467
P2510_R1 70081120 70081120 0.613344935126607 1.2813707885947 1.19435733903796 0.103104994658925
P2511_R1 56994996 56994996 0.590039518557033 1.24413027417354 1.20406535338646 0.106191233391473
P2512_R1 105261568 105261568 0.529983554871613 1.15572095600932 1.08464183243024 0.114314556318467
P2513_R1 14753840 14753840 0.58713528139115 1.26139364395981 1.13730391545523 0.420381962791879
P2514_R1 29399566 29399566 0.552957142292509 1.22132415151979 1.10237681739928 0.108174171574154
P2515_R1 28658137 28658137 0.59191216791238 1.2448227182388 1.23194330461886 0.106132163542998
P2516_R1 41931603 41931603 0.002687710269507 0.001593070505795 0.001347432388883 28.3631748476072
P2517_R1 78008011 78008011 0.373356526164986 0.609386130868021 0.708347761872816 0.204180162850712
P2518_R1 89554391 89554391 0.509557370559306 0.921543869356445 0.890197556030502 0.143363471569099
P2519_R1 33116312 33116312 0.485790809073184 0.876435153769538 0.861418384994078 0.150742160154042
P252_76492_R1 13059701 13059701 0.337182298430875 0.593321393805264 0.504858419040375 0.733295516726202
P2520_R1 20214978 20214978 0.500604057051163 0.909538462025534 0.860970514041618 0.145255790524723
P2521_R1 58886688 58886688 0.511467039885143 0.914245678072436 0.860085729392694 0.144507905788199
P2522_R1 29930410 29930410 0.398170289013749 0.959205035948388 0.403789991516989 0.552819382747234
P2523_R1 32360914 32360914 0.53717271397217 0.907585613929199 0.795159864767726 0.14191338154546
P2524_R1 48314484 48314484 0.478713588248195 0.921893318782003 0.638127481605723 0.143309128748986
P2525_R1 50606151 50606151 0.50992220293537 0.847059085762124 0.784313748737777 0.149497307383191
P2526_R1 59876011 59876011 0.002418330773571 0.001224196448224 0.001013761588092 31.522568023713
P2527_R1 43438078 43438078 0.491053034160489 0.936245383600996 0.817982784597422 0.141112288111921
P2528_R1 50628325 50628325 0.50489128368359 0.96109638231168 0.927129230524612 0.137463558021505
P2529_R1 31366064 31366064 0.523900607994679 0.969471336920055 0.95502897653974 0.136276054054247
P253_R1 37627945 37627945 0.138030392039746 0.262621304458694 0.48798306684035 1.43630508603487
P2530_R1 41694831 41694831 0.496574743281727 0.937876448042204 0.886188985872134 0.140866879203491
P2531_R1 39182741 39182741 0.516000144043011 0.946327363876866 0.921946731597976 0.139608906343905
P2532_R1 62217326 62217326 0.508678241813221 0.872912796027267 0.830935742882939 0.149862899663269
P2533_R1 62255252 62255252 0.521623460780466 0.959774446017824 0.835556813744807 0.137652892158484
P2534_R1 27172291 27172291 0.512768687778296 0.866467240469344 0.822223639515711 0.148667416967362
P2535_R1 43925713 43925713 0.512335451447311 0.904395109078821 0.849568452081813 0.146081869514672
P2536_R1 96636046 96636046 0.002527007365347 0.001084481457364 0.00104619346698 30.1669070534263
P2537_R1 29548393 29548393 0.643991028547644 1.41232722875995 1.22803294243447 0.093544700989841
P2538_R1 5211822 5211822 0.705242811439071 1.40837503659948 1.15107538208327 0.09380720680278
P2539_R1 17991779 17991779 0.523155603456445 1.12351869150905 1.08417294365388 0.117591037258765
P2540_R1 47714702 47714702 0.506565041525356 1.07966513130481 1.0517995061564 0.122367319721156
P2541_R1 46753879 46753879 0.510567262237215 1.08702638341516 1.07802178296265 0.121538658426198
P2542_R1 61716619 61716619 0.006246291618794 0.007634896526007 0.007500410869883 12.2043607577294
P2543_R1 52859627 52859627 0.543547157455349 1.01662654562432 0.898386967429793 0.12995502515924
P2544_R1 41272869 41272869 0.447771149614048 0.920815560459342 1.00191484144221 0.143476863323482
P2545_R1 39538685 39538685 0.455766295717726 0.922253737067887 0.99770642346856 0.143253123304433
P2546_R1 139978314 139978314 0.504784619709021 1.05388896168588 0.988031617526126 0.489821318053083
P2547_R1 78947584 78947584 0.528687489664028 1.10529538180674 1.00470458982 0.467675654507964
P2548_R1 50688971 50688971 0.418017955030099 0.867407626010005 0.921571282242048 0.152311006212708
P2549_R1 100854480 100854480 0.427043002948407 0.881082327726046 0.933864316191011 0.149947086846166
P2550_R1 37019301 37019301 0.41053449388469 0.837652229035875 0.94864027821595 0.157721454960161
P2551_R1 52383350 52383350 0.410813741389201 0.843563842327762 0.912599136939505 0.1566161583569
P2552_R1 34101266 34101266 0.019521269386304 0.032535448977173 0.030054602664898 3.90507373292169
P2553_R1 17875911 17875911 0.221963512796634 0.456855038045334 0.367433022014934 0.289185227943246
P2554_R1 41674859 41674859 0.371739710025174 0.83438074739497 0.69147444506051 0.158339857105572
P2555_R1 24069113 24069113 0.414763934175721 0.868195682990063 0.846985927566172 0.152172754256453
P2556_R1 35558713 35558713 0.441413613591696 0.948122053798741 0.780869093884247 0.139344642163765
P2557_R1 18529950 18529950 0.437680619753426 0.907190791124639 0.853612664901956 0.145631690275843
P2558_R1 37892051 37892051 0.165327551153143 0.491667764302334 0.328393414228224 0.268709356005126
P2559_R1 35148532 35148532 0.445298824997869 0.932809939260052 0.87014444870699 0.141631990348388
P2560_R1 26392554 26392554 0.410752214431389 0.91721703022754 0.714440140957938 0.144039768081263
P2561_R1 14430026 14430026 0.45785087289517 0.970434841905344 0.836852269011851 0.136140751144884
P2562_R1 30521372 30521372 0.003286221864469 0.001457994745452 0.00115001383293 23.1974588015392
P2563_R1 34962497 34962497 0.39474011252686 0.812284660331898 0.672303239668494 0.162647080224533
P2564_R1 30039134 30039134 0.315248768489797 0.668730996040032 0.578025984370921 0.19756184339667
P2565_R1 32904572 32904572 0.363183572179574 0.780991772207218 0.678933006635066 0.169164046300742
P2566_R1 18906768 18906768 0.253977834815554 0.56012746335069 0.482144806558159 0.235867256934416
P2567_R1 29161313 29161313 0.400547807981074 0.847033190858038 0.732436156081175 0.155974676954899
P2568_R1 18809826 18809826 0.19338828546314 0.383682443420795 0.55034533546456 0.344336131557797
P2569_R1 22237925 22237925 0.201057427795084 0.396120591287182 0.545104815309882 0.333524010667696
P2570_R1 61052240 61052240 0.181541250574917 0.346354204202827 0.488620892534 0.381446873492525
P2571_R1 7386483 7386483 0.155662715259752 0.33274293056655 0.405849441473026 0.397050443984523
P2572_R1 52969516 52969516 0.006288522628751 0.000409669591846 0.000341705972922 12.1224015264268
P2573_R1 44834562 44834562 0.112455654189284 0.23946258246038 0.18762757178268 0.551717629354554
P2574_R1 64825675 64825675 0.159645078898137 0.563196603814769 0.183660254983847 0.234581898078369
P2575_R1 10073301 10073301 0.335292274101608 0.69311936573721 0.693039947878059 0.190610354933079
P2576_R1 13886101 13886101 0.197751694302094 0.664859055828558 0.25665951875188 0.198712384460967
P2577_R1 19574824 19574824 0.3079721176548 0.65293051932421 0.649977746926358 0.202342706312612
P2578_R1 26682902 26682902 0.251134602975343 0.505926979007006 0.553897773188239 0.261135961900009
P2579_R1 8227023 8227023 0.260701835888875 0.549652043029417 0.592170460687906 0.240362480208391
P2580_R1 12704341 12704341 0.185180797650189 0.427893111496299 0.43802350708313 0.308758717456714
P2581_R1 13545175 13545175 0.245423185746954 0.578397842774272 0.492824935816628 0.228416703078403
P2582_R1 16547257 16547257 0.009246245465336 0.00406713934521 0.004000663070623 8.24464336357227
P2583_R1 27160421 27160421 0.368411078753161 0.746969275623526 0.603238072046085 0.176869026110716
P2584_R1 81212081 81212081 0.303262762100629 0.657554877826613 0.608799816372148 0.200919699281733
P2585_R1 22008358 22008358 0.4445901870553 0.930092104099724 0.831002476422821 0.142045855170484
P2586_R1 29238298 29238298 0.361289839784792 0.78066787608499 0.699243847914814 0.169234231817907
P2587_R1 43531035 43531035 0.40660186462371 0.862258386459224 0.790328095805671 0.153220577948427
P2588_R1 83999551 83999551 0.236747694044222 0.491364531222316 0.538096923875224 0.268875183126282
P2589_R1 28104533 28104533 0.410599243901331 0.880818763293451 0.77752937577721 0.149991955008053
P2590_R1 15555382 15555382 0.389318629397851 0.850432345538027 0.730943155237203 0.155351250463759
P2591_R1 8349941 8349941 0.267989917533549 0.57590826090867 0.555105718711066 0.229404120902359
P2592_R1 22062177 22062177 0.002941686126442 0.001736002752584 0.001396054432888 25.914388223993
P2593_R1 18203871 18203871 0.491527324051022 0.998776578893577 0.834229159281562 0.132277559472325
P2594_R1 12769000 12769000 0.21672018169003 0.686169629571619 0.307486882293053 0.192540914987218
P2595_R1 34632161 34632161 0.374671970368814 0.784213263503828 0.743516986999454 0.659921977924872
P2596_R1 16098439 16098439 0.279511572519547 0.685203080870139 0.558228036892273 0.192812513549102
P2597_R1 16206692 16206692 0.357315360839831 0.784731393673675 0.7003835205852 0.16835789848507
P2598_R1 30547333 30547333 0.193326206251786 0.59069968563213 0.246054213636261 0.223659723422365
P2599_R1 49340534 49340534 0.29511638443151 0.646440105411101 0.655294894052018 0.204374275680407
P26_73321_R1 25388917 25388917 0.734816691865982 1.28996837478338 0.206842221745811 0.336484283081435
P2600_R1 8292518 8292518 0.200083979317259 0.592534137399521 0.328428590688618 0.222967285722949
P2601_R1 23144188 23144188 0.335885622774927 0.661120623458468 0.831703406488056 0.199836041451911
P2602_R1 38958653 38958653 0.0058754598112 0.00173260610422 0.002073993677348 12.974643476996
P2603_R1 59904790 59904790 0.183229087356787 0.356255317813484 0.327072342629029 0.37084563151231
P2604_R1 73841887 73841887 0.383886451872499 0.791325931310504 0.781376293918383 0.166954883047198
P2605_R1 20374035 20374035 0.497211278963642 1.03139117999945 0.884576864622054 0.128094685000342
P2606_R1 29597540 29597540 0.395188248753106 0.811232960577129 0.788940567357963 0.162857939376834
P2607_R1 44436070 44436070 0.501187436242674 1.0457630479023 0.867194151057913 0.1263342863177
P2608_R1 59791506 59791506 0.315476248415619 0.701701676488965 0.579528804643255 0.188279054676361
P2609_R1 30044253 30044253 0.454908963787517 0.953713177691587 0.81892533656936 0.138527737064449
P2610_R1 43101546 43101546 0.332526355319134 0.798567643026076 0.56906079424622 0.165440873378645
P2611_R1 76409435 76409435 0.397216652629351 0.815820716381426 0.810673446283172 0.161942110149102
P2612_R1 40448662 40448662 0.004069355866456 0.002044567011883 0.001767672809548 18.7331850089905
P2613_R1 64021367 64021367 0.426548217878572 0.852062405977679 0.685678892173608 0.15505405166018
P2614_R1 84348460 84348460 0.237882232823219 0.669270073217697 0.362436966839703 0.197402713196151
P2615_R1 29433052 29433052 0.387890457299501 0.772097980189075 0.767086607260436 0.171112645938806
P2616_R1 37471814 37471814 0.243230818769542 0.70786271515972 0.355317732949891 0.186640326555905
P2617_R1 31792418 31792418 0.427158450168842 0.90668787759396 0.683389354027743 0.578835014644016
P2618_R1 27905757 27905757 0.264178463246849 0.66919166536138 0.462564050851586 0.197425842479395
P2619_R1 89543683 89543683 0.350686937904933 0.6965818013092 0.780572092394279 0.189662905441763
P262_76492_R1 16086037 16086037 0.266697136156034 0.269109165918243 0.148010352083611 0.927097573384284
P2620_R1 28300281 28300281 0.178871015450341 0.619315405384137 0.258078709536488 0.213325435094278
P2621_R1 46847065 46847065 0.356812107652849 0.726265348747035 0.744648570833626 0.181911099768271
P2622_R1 110216871 110216871 0.002708296808753 0.001326475689915 0.000929077364209 91.2951146859993
P2623_R1 55717659 55717659 0.349994962997279 0.594459648780291 0.578513178380305 0.217808838335584
P2624_R1 40230028 40230028 0.400720576182547 0.848562670649894 0.775112560200058 0.155693542603018
P2625_R1 27717483 27717483 0.424973652910692 0.891242541756046 0.762049714254357 0.148237681803034
P2626_R1 14605522 14605522 0.395836588380751 0.845139256234731 0.774617983527052 0.156324212062711
P2627_R1 37106761 37106761 0.40996841518989 0.874355484705334 0.784415001891434 0.151100702889379
P2628_R1 50711871 50711871 0.299488062666826 0.612584378911991 0.782479510566668 0.215669437325206
P2629_R1 62653344 62653344 0.31021807870303 0.627857948013118 0.783160113528817 0.210422960690783
P2630_R1 71624806 71624806 0.298812676714266 0.606943354234007 0.779961623910018 0.217673902173122
P2631_R1 25404584 25404584 0.316915246476778 0.648627035183887 0.785814874984766 0.203685201429671
P2632_R1 38904532 38904532 0.002963665004375 0.001765861108418 0.001578222300682 25.7222041631561
P2633_R1 31856873 31856873 0.246069348991032 0.463805722551614 0.425788808587711 0.284851440787166
P2634_R1 50319280 50319280 0.296115127243474 0.723203909117937 0.692255533068041 0.182681159004376
P2635_R1 23104836 23104836 0.291172809017125 0.711002666281639 0.696512193378044 0.185816079994596
P2636_R1 25800587 25800587 0.268900858728524 0.668860751113918 0.661585722836461 0.197523517554491
P2637_R1 32722689 32722689 0.27916715524204 0.692693684189585 0.672811455073267 0.190727490851499
P2638_R1 31349783 31349783 0.30470705331517 0.708894859017047 0.784892195266551 0.186368580098538
P2639_R1 6379210 6379210 0.180179050383982 0.459806151545411 0.473632314973171 0.28732918833321
P2640_R1 17269340 17269340 0.160121927068435 0.445737937871395 0.424897535169265 0.296397764446692
P2641_R1 13508899 13508899 0.080176778285188 0.199816432116341 0.205064824305815 0.661185503688893
P2642_R1 16085220 16085220 0.097070478364611 0.4012814248111 0.097213466772603 0.329234597331168
P2643_R1 44801465 44801465 0.150878994693589 0.273897293313957 0.574914235505468 0.482354997801023
P2644_R1 18107988 18107988 0.514673413744255 1.04922755636905 0.843351563961717 0.125917135431859
P2645_R1 17719471 17719471 0.314343469960249 0.648298134859669 0.550546909667901 0.203788536801448
P267_76492_R1 12048909 12048909 0.445500916307028 0.826697255328262 0.470299842085288 0.555002826500126
P268_R1 5545813 5545813 0.098110051673217 0.195444743629113 0.488368432184785 1.43517171588292
P269_76492_R1 18422630 18422630 0.191715297978627 0.339001543210714 0.672862669445134 1.04165767047185
P27_76492_R1 9319842 9319842 0.777459532039277 1.30233967485715 0.137877873895287 0.318028472955047
P270_76492_R1 17141582 17141582 0.241862157180125 0.419442032829875 0.491874087234189 1.02229414738353
P271_73321_R1 33727800 33727800 0.456970214481822 0.845178161635209 0.55203126204496 0.541073050109336
P272_73321_R1 29873905 29873905 0.743689182917332 1.34403252604572 0.107257487763987 0.332469899305072
P273_73321_R1 33782740 33782740 0.322037229662248 0.583454746417845 0.529453798004543 0.767781625801827
P274_73321_R1 46273962 46273962 0.287401368398064 0.512636026281908 0.510490111047764 0.860309987864563
P275_76492_R1 11938698 11938698 0.425037973152516 0.731377910723598 0.440491919638138 0.581722771555931
P278_R1 38598290 38598290 0.128161118018441 0.26457648771487 0.50656130103173 1.38362831778535
P279_R1 1 1 1E-06 1E-06 1E-06 100
P28_R1 33640029 33640029 0.167559308584425 0.410383118278525 0.4327582476222 1.29212706927466
P280_R1 1 1 1E-06 1E-06 1E-06 100
P281_76492_R1 13345245 13345245 0.269384338766355 0.517277876876745 0.503160488998141 0.917849452165994
P282_73321_R1 30236706 30236706 0.544553365039168 0.868302254881864 0.564830044648382 0.454049655429111
P283_73321_R1 29386154 29386154 0.373818908047647 0.635775610513713 0.415692369950828 0.661427933247512
P284_73321_R1 33651074 33651074 0.52688362933082 0.86647160206536 0.361391140146077 0.469276807998054
P285_73321_R1 36037607 36037607 0.475705836960817 0.818109260140386 0.450074279349347 0.519762947073451
P286_76492_R1 15329137 15329137 0.513942826657495 0.8023804601655 0.384894466009404 0.4810929444562
P289_76492_R1 14007894 14007894 0.41094685610842 0.823835474483174 0.651204242407888 0.601669690578102
P29_76492_R1 10955982 10955982 0.409392786516079 0.712177146694838 0.411747664426612 0.603953650143482
P290_R1 6716712 6716712 0.11245085392972 0.304226234502834 0.365684876767085 1.74300265973968
P291_R1 1139182 1139182 0.169595376331438 0.35069023211392 0.46120813004419 1.45790689054866
P292_R1 1038862 1038862 0.080183893529651 0.159886491179772 0.280017942710389 2.50302732038351
P293_73321_R1 35032310 35032310 0.391372992531751 0.692169600006394 0.475030050830219 0.631761190672189
P294_73321_R1 38098669 38098669 0.250830284911003 0.454559186831435 0.527939703090415 0.985743279949329
P295_73321_R1 49164906 49164906 0.261881920408838 0.461011763146664 0.545803952111695 0.944144091248434
P296_73323_R1 24072002 24072002 0.413600829710799 0.722266473723291 0.511756354955437 0.597808925895251
P297_R1 22984150 22984150 0.169877937622231 0.352120918110959 0.560612422038666 1.25022659728604
Q01-01_R1 34104457 34100153 0.327294719176187 0.541683786580078 0.521504991487868 0.75544838725521
Q01-05_R1 28828211 28825409 0.20263372498895 0.376622583221629 0.549230715165221 1.22020294386969
Q01-06_R1 28448089 28445190 0.27130773251998 0.55109844581808 0.629259287774137 0.911342501970852
Q01-09_R1 29902757 29898479 0.240212888421515 0.394755867012499 0.46884659249723 1.02931307884249
Q01-10_R1 26440858 26439049 0.240228005175224 0.584374271555683 0.427632627784759 0.907410133730535
Q01-11_R1 27134467 27131213 0.320623335196992 0.563270060944197 0.680109658200686 0.771167412399608
Q01-12_R1 27390662 27389811 0.570080604061123 1.18637912470444 0.748913528465019 0.433718084771547
Q01-13_R1 28328562 28327382 0.045659002303849 0.263674207521189 0.151429454370333 2.0110694211849
Q01-14_R1 24544913 24544054 0.348080231570547 0.657169349448139 0.728241552923572 0.710337000878159
Q01-20_R1 28410760 28409232 0.026491388433169 0.043492903996842 0.025614912786097 9.33338274747513
Q01-21_R1 26299890 26298917 0.312579411540026 0.663232634256384 0.487852788766929 0.791012647124187
Q01-22_R1 31404431 31402339 0.35024779523589 0.617126004531064 0.792144814435638 0.705940968428574
Q01-23_R1 25037177 25036626 0.518256733155658 1.39269963932041 0.767499582411783 0.380747665131714
Q01-23X_R1 32413347 32412931 0.454278571721885 1.23703407137108 0.784051278793639 0.428660089623318
Q01-24_R1 31192328 31191947 0.815252090547602 1.62087990211063 1.20055666932237 0.303285659277141
Q01-25_R1 26188876 26188292 0.560788767743998 1.41347896991526 0.805688282382066 0.375150353975777
Q01-26_R1 32497141 32496717 0.983031609008381 1.95150174708417 1E-06 0.251522194701563
Q01-27_R1 30556049 30555451 0.378783477946374 1.03882937286705 0.6739223060396 0.510446806521794
Q01-28_R1 31652877 31652523 0.771600418709118 1.71762295220511 1E-06 0.308721500967522
Q01-29_R1 32041619 32039776 0.501136462377265 0.97727899221268 0.715950698282035 0.493387103755901
Q01-30_R1 28944442 28943669 0.81944690564282 1.5262025004501 1.10559238360555 0.30173311541745
Q02-01_R1 27034368 27031015 0.267555620830368 0.513029199976397 0.719532729348121 0.924122868327096
Q02-05_R1 32423201 32420800 0.379093051374426 0.775246138281597 0.811278561910872 0.652225797498426
Q02-06_R1 27671271 27670672 0.22928246917892 1.11129212908165 0.19422007532018 0.477162684792187
Q02-09_R1 31886030 31882990 0.201881943945659 0.40879792014488 0.633996372360309 1.10551509654911
Q02-10_R1 31561911 31557841 0.229074606212763 0.474104042795577 0.625198029231467 1.07936131309617
Q02-11_R1 33168170 33164602 0.340287514983596 0.555969283153164 0.648848431831023 0.726603994773996
Q02-12_R1 32271235 32265585 0.149927546641414 0.298751750510645 0.578901637766679 1.21072823961189
Q02-13_R1 28718240 28716845 0.338578280448287 0.7367696555802 0.887012483439598 0.719719021928834
Q02-20_R1 30343688 30341649 0.012856914929047 0.007306788105024 0.008565783619737 19.2312284185835
Q02-21_R1 27919448 27919015 0.839220151570533 1.69384199263477 1.17365172087912 0.294623844882753
Q02-23_R1 31254439 31251993 0.342710943266882 0.64300539168814 1E-06 0.721465925195889
Q02-24_R1 25448985 25447776 0.435994878295062 0.870229288406185 0.52162908067094 0.567103606183801
Q02-25_R1 26303832 26301574 0.324672584233932 0.633422167053576 0.475032406805768 0.761549572601566
Q02-26_R1 26455066 26453692 0.474485754200208 0.968533995179198 0.527412203937356 0.521099454662382
Q02-27_R1 32532797 32531982 0.199207044931969 0.742782902068494 1E-06 0.71389249055726
Q02-28_R1 24829302 24828351 0.482778739514356 0.929143461843278 1E-06 0.512148211015917
Q02-29_R1 25907413 25906582 0.331765108959569 0.985216807064707 1E-06 0.538223802211486
Q02-30_R1 30932403 30930989 0.440280134592528 0.848010388545934 0.606210813369078 0.561583974229559
Q03-01_R1 34342958 34337121 0.19494645459647 0.321372313071908 0.437197399281087 1.26831887387027
Q03-05_R1 29418675 29417485 0.323198941037958 0.697150011294303 0.459226884963144 0.760621282809063
Q03-06_R1 33738486 33735133 0.158941125265461 0.451970946727852 0.27315439959878 1.17323279237309
Q03-09_R1 27806876 27804798 0.347645035939481 0.772132924684438 0.493127121441414 0.686756281138692
Q03-10_R1 27679956 27678934 0.232259667225624 0.590214204058581 0.361126624312916 0.898431674898144
Q03-11_R1 32220543 32214501 0.077971097550138 0.149972833662704 0.54835243296179 1.27817899341851
Q03-12_R1 27357452 27355995 0.369641096951509 0.682713240735714 0.739183495244827 0.668903619748842
Q03-13_R1 33731787 33728508 0.347376765079558 0.641795361953158 0.576927387360271 0.711775491668734
Q03-20_R1 23262469 23259168 0.129733789273976 0.205398576595689 0.188777173800886 1.90585867523408
Q03-21_R1 31427223 31426452 0.664958933321522 1.41469040157635 0.98073113694158 0.371833891340842
Q03-22_R1 33230973 33227889 0.300341077942087 0.523758821994379 0.831036843779031 0.823244923581429
Q03-23_R1 30109880 30109157 1.3927623413701 2.76580642892127 1.53637977974608 0.177527967560902
Q03-24_R1 25237371 25237028 0.828952600916399 1.92297207103784 1.35918540011922 0.275753945617545
Q03-25_R1 27007967 27007816 0.955897359490304 1.96122115168439 1.52387738423573 0.258661942418834
Q03-26_R1 25120364 25120204 1.09450146185119 2.32741740473127 1.49206192752256 0.225905836014694
Q03-27_R1 32023280 32023033 1.03008044241156 2.21321946612615 1E-06 0.239590851253972
Q03-28_R1 25311044 25310817 1.25006237451758 2.63829492347086 1.57175487460559 0.197793544385508
Q03-29_R1 34045147 34043955 0.129608912947982 0.450408890506406 0.157942871208707 1.17730166317284
Q03-30_R1 26732946 26732215 0.237372772888442 0.690313167090718 0.28666161782703 0.768154456818206
Q04-01_R1 32769115 32762380 0.151112342876189 0.285910242174103 0.679428661776098 1.03159110033639
Q04-05_R1 31617394 31614757 0.333967457032803 0.660359337887683 0.82632297316092 0.74035437451174
Q04-06_R1 31301647 31298288 0.219015174248508 0.497011210325626 0.514826881265838 1.06691182187543
Q04-09_R1 28662470 28660812 0.117247201509853 0.423023604495225 0.180057703878034 1.25351666021987
Q04-10_R1 27225536 27223437 0.254688634649622 0.506923501246371 0.543392077936375 0.970809977834101
Q04-13_R1 30076400 30072454 0.256912854534585 0.49905471631946 0.479817842601073 0.96240520236605
Q04-20_R1 26431390 26428004 0.172040991063873 0.286949404124504 0.257348228038712 1.4371823030652
Q04-21_R1 31130325 31126195 0.399435266662051 0.722118460030209 0.565353394464052 0.619009607802084
Q04-22_R1 32158313 32154824 0.293081996032695 0.514317851654234 0.758362104547672 0.843635129778543
Q04-23_R1 27607682 27606195 0.820439035513587 1.64558715896921 0.966406272215349 0.301368239510957
Q04-24_R1 25331501 25330267 0.649791808353224 1.34700909390335 0.913807975257426 0.380513057536716
Q04-25_R1 32194414 32192044 0.705251893915155 1.34180979623413 0.868450602266821 0.350590008891976
Q04-26_R1 30025512 30023783 0.517090068230243 1.0108253180487 0.773087122299012 0.478164797488826
Q04-27_R1 28549766 28548858 0.806133821534998 1.61614520622856 0.884609815215726 0.30671615698742
Q04-28_R1 31720694 31719556 0.726239673720528 1.57878313302998 0.798838420058591 0.335870788588514
Q04-29_R1 33260385 33259452 0.184837681631074 0.467734705911571 0.257998838946595 1.13369208912472
Q04-30_R1 25063967 25062915 0.568425500385729 1.19350841671849 0.761543499628834 0.434980956327632
Q05-01_R1 31778269 31773050 0.178604194435221 0.365778545024793 0.652738720393541 1.07377199927578
Q05-05_R1 29570795 29568238 0.334389218593276 0.666407649992536 0.708266755699139 0.739420573423264
Q05-06_R1 25424598 25424121 0.227044230949027 0.954003483542263 0.145279358920609 0.555833542590555
Q05-09_R1 32027988 32025259 0.143071442451098 0.50978198177882 0.28475647925283 1.04018414705582
Q05-10_R1 25698451 25697637 0.240668042746498 0.902254164458779 1E-06 0.587713702844596
Q05-11A_R1 28889272 28884611 0.184392304954358 0.397609647573235 0.600797428083764 1.16660379695229
Q05-13_R1 33921933 33918693 0.149896695606756 0.403986674840331 0.25667852237113 1.31258570870093
